id,GLOBAL_SCORE
EK202310228805,137.8
EK202310232975,134.85
EK202310238431,143.17
EK202310191477,141.96
EK202310107521,144.26
EK202310126862,141.53
EK202310116842,139.84
EK202310220332,133.74
EK202310191222,140.15
EK202310142584,140.39
EK202310181821,136.45
EK202310193376,134.28
EK202310220744,140.47
EK202310146397,131.97
EK202310168910,134.28
EK202310230593,137.55
EK202310228617,137.54
EK202310155826,127.9
EK202310211936,138.23
EK202310210374,142.02
EK202310143369,140.22
EK202310226681,139.12
EK202310222110,146.16
EK202310237461,135.25
EK202310004906,141.27
EK202310242700,140.52
EK202310205947,135.42
EK202310178378,145.97
EK202310165711,145.02
EK202310169499,130.6
EK202310146580,146.86
EK202310213522,138.09
EK202310236119,157.2
EK202310223991,140.99
EK202310121767,153.98
EK202310188210,138.72
EK202310160523,134.76
EK202310109762,143.43
EK202310171055,141.99
EK202320006726,143.5
EK202310210705,131.63
EK202310152215,140.0
EK202310125726,130.67
EK202310172100,142.55
EK202310003880,140.59
EK202310128330,141.11
EK202310112999,138.24
EK202310201791,155.26
EK202310124897,141.6
EK202310218886,144.8
EK202310166286,145.77
EK202310214269,145.84
EK202310131160,145.33
EK202310189137,135.74
EK202310118145,140.36
EK202310182255,142.1
EK202310177007,152.71
EK202310205755,139.16
EK202310135629,132.11
EK202310232047,142.14
EK202310171967,145.61
EK202310184827,157.72
EK202310131897,168.84
EK202310152600,146.26
EK202310184315,152.87
EK202310106757,140.8
EK202310145774,135.83
EK202310134477,140.87
EK202310221434,143.34
EK202310183603,134.46
EK202310191157,148.87
EK202310182657,129.38
EK202310174889,168.84
EK202310118138,142.7
EK202310157349,140.23
EK202310143539,141.62
EK202310106752,138.69
EK202310163158,155.92
EK202310132302,139.0
EK202310198764,164.29
EK202310237390,138.84
EK202320006875,160.94
EK202310144420,133.06
EK202310238324,137.26
EK202310199756,144.83
EK202310226741,141.22
EK202310207205,164.52
EK202310180418,140.49
EK202310110312,131.87
EK202310119768,137.47
EK202310225430,144.28
EK202310217204,145.39
EK202320005824,146.07
EK202310199269,144.89
EK202310199501,136.86
EK202310158676,139.65
EK202310224293,138.0
EK202310232892,136.23
EK202310225252,165.34
EK202310113567,142.48
EK202310224840,141.61
EK202310109292,139.89
EK202310226200,138.11
EK202310239680,127.18
EK202310173548,145.75
EK202310235032,136.38
EK202310153501,133.82
EK202310124943,141.35
EK202310164539,136.1
EK202310230792,126.64
EK202310218099,138.54
EK202310229998,141.17
EK202310157394,143.84
EK202310226677,132.2
EK202310165785,133.65
EK202310148800,148.68
EK202310140528,149.5
EK202310110007,137.8
EK202310218212,132.44
EK202310237319,139.0
EK202310113425,139.47
EK202310193343,138.08
EK202310111647,138.03
EK202310219959,131.87
EK202310171010,145.75
EK202310113418,139.43
EK202310220109,140.09
EK202310231986,136.01
EK202310163423,136.77
EK202310155174,131.51
EK202310184525,136.17
EK202310229347,145.74
EK202310142923,144.75
EK202310210269,135.12
EK202310196636,138.72
EK202310158355,130.53
EK202310150025,154.38
EK202310208520,155.62
EK202310144006,140.27
EK202310142308,139.32
EK202310205760,148.78
EK202310237299,136.02
EK202310163552,141.96
EK202310221189,136.5
EK202310129583,141.61
EK202320007854,139.0
EK202310177946,141.96
EK202310184968,151.06
EK202310146300,132.64
EK202310104019,131.0
EK202310197813,143.79
EK202310175869,135.21
EK202310179266,134.61
EK202310167362,137.5
EK202310104210,135.64
EK202310202549,139.07
EK202310191743,140.09
EK202310166413,144.15
EK202310203749,139.08
EK202310165306,137.8
EK202310216846,135.99
EK202310198888,137.44
EK202310229697,134.03
EK202310105578,143.94
EK202310214588,144.28
EK202310201136,154.31
EK202310228123,139.58
EK202310110127,132.72
EK202310247206,151.19
EK202310121901,138.11
EK202310166880,150.5
EK202310118097,138.36
EK202310142606,154.8
EK202310181131,138.15
EK202310211240,134.26
EK202310240803,148.22
EK202310188331,141.08
EK202310190398,138.12
EK202310192965,142.98
EK202310238010,146.53
EK202310184509,145.08
EK202310156014,130.82
EK202310175583,138.82
EK202310155000,138.79
EK202310243443,159.56
EK202310218044,137.49
EK202310170653,146.09
EK202310182360,146.99
EK202310170068,133.58
EK202310217301,139.99
EK202310227388,134.94
EK202310168221,147.38
EK202310182297,140.3
EK202310222399,137.15
EK202310231989,133.59
EK202310170400,130.25
EK202310192873,150.3
EK202310227069,136.39
EK202310167053,132.85
EK202310127994,136.78
EK202310158796,146.18
EK202310185789,137.15
EK202310111478,151.0
EK202310175233,147.87
EK202310129973,138.28
EK202310172495,136.32
EK202310107866,147.66
EK202310124298,129.61
EK202310225001,135.85
EK202310124145,140.87
EK202310127463,124.36
EK202310136106,163.91
EK202310105453,133.62
EK202310175015,137.37
EK202310230922,141.0
EK202310238898,162.82
EK202310208522,153.23
EK202310178681,157.91
EK202310141116,140.62
EK202310004001,159.41
EK202310191798,134.1
EK202310201918,144.24
EK202310108606,148.09
EK202310220064,144.19
EK202310120614,136.89
EK202310131340,131.74
EK202310151419,162.54
EK202310221165,140.99
EK202310192641,142.0
EK202310191435,151.86
EK202310232224,129.93
EK202310224387,139.41
EK202310145906,142.48
EK202310230764,135.41
EK202310236583,134.26
EK202310157601,134.55
EK202310166668,144.75
EK202310244790,141.68
EK202310127133,142.78
EK202310004413,164.78
EK202310238475,140.11
EK202310136559,137.23
EK202310152026,147.8
EK202310180741,133.5
EK202310221752,140.25
EK202310228294,127.22
EK202310231601,140.09
EK202310238106,137.12
EK202310175909,147.98
EK202310165153,133.96
EK202310105565,135.16
EK202310185347,146.68
EK202310184004,148.39
EK202310183138,144.7
EK202310113152,142.88
EK202310199569,146.47
EK202310151037,148.2
EK202310106219,132.7
EK202310106185,140.99
EK202310164530,142.22
EK202310166239,145.36
EK202310108760,149.27
EK202310108861,135.47
EK202310177413,145.46
EK202310211129,130.5
EK202310229184,135.32
EK202310209428,149.54
EK202310228583,140.07
EK202310120692,146.55
EK202310137642,139.57
EK202310245435,130.94
EK202310159599,144.42
EK202310148010,148.74
EK202310129728,169.49
EK202310114201,135.7
EK202310207474,160.44
EK202310158602,150.65
EK202310197691,155.28
EK202310235040,140.73
EK202310129119,140.75
EK202310142174,148.57
EK202310191253,145.25
EK202310241141,140.75
EK202310144017,138.73
EK202310182852,142.67
EK202310243301,140.97
EK202310176307,154.15
EK202310209283,141.59
EK202310216003,137.26
EK202310246200,136.56
EK202310173196,142.19
EK202310122833,137.44
EK202310118540,140.86
EK202310168622,139.93
EK202310174271,141.26
EK202310201560,153.81
EK202310113325,138.51
EK202310172664,136.0
EK202310192162,145.27
EK202310134544,137.25
EK202310222337,150.61
EK202310199226,140.33
EK202310214101,155.37
EK202310188611,141.1
EK202310220799,133.07
EK202310184861,147.78
EK202310106782,132.85
EK202310232084,135.78
EK202310178435,147.04
EK202310165952,141.75
EK202310141382,143.05
EK202310163439,139.51
EK202310205428,135.86
EK202310178086,144.33
EK202310004022,154.19
EK202310114303,145.65
EK202310104436,137.99
EK202310240015,143.08
EK202310202741,151.06
EK202310226747,141.01
EK202310148639,138.46
EK202310117683,134.83
EK202310232945,135.51
EK202310220108,147.75
EK202310172683,138.71
EK202310104609,140.21
EK202310182165,138.57
EK202310112029,137.0
EK202310157969,144.69
EK202310120703,134.99
EK202310191410,136.69
EK202310156166,142.98
EK202310248074,147.3
EK202310175176,136.4
EK202310194239,143.27
EK202310162582,138.47
EK202310218787,134.1
EK202310228638,134.7
EK202310139489,158.71
EK202310210571,136.6
EK202310143902,143.65
EK202310198163,137.71
EK202310166041,146.88
EK202310242789,158.23
EK202310202040,160.93
EK202310194102,140.0
EK202310210845,135.79
EK202310193409,150.11
EK202310241561,139.56
EK202310129327,143.86
EK202310145599,165.25
EK202310155246,145.02
EK202310204706,136.66
EK202310218784,143.77
EK202310243990,145.08
EK202310137899,134.53
EK202310175650,136.51
EK202310234991,135.65
EK202310221501,140.79
EK202310117760,132.24
EK202310209924,135.39
EK202310158508,137.04
EK202310188607,147.62
EK202310176707,146.83
EK202310241804,145.01
EK202310130229,152.32
EK202310196748,138.54
EK202310226961,137.62
EK202310126275,134.97
EK202310182346,150.77
EK202310215287,146.55
EK202310186469,167.68
EK202310147351,140.38
EK202310227063,140.02
EK202310239630,141.08
EK202310202315,142.62
EK202310151573,140.12
EK202310229182,133.59
EK202310197801,140.45
EK202310247336,169.48
EK202310183064,138.58
EK202310200957,150.18
EK202310112953,135.59
EK202310185221,138.92
EK202310176129,151.29
EK202310171777,132.01
EK202310186071,146.38
EK202310206123,136.8
EK202310217431,149.5
EK202310171470,136.41
EK202310246028,144.1
EK202310145970,144.42
EK202310234938,130.85
EK202310156116,142.21
EK202310116714,141.21
EK202310212797,154.89
EK202310138938,148.13
EK202310148128,136.66
EK202310175673,135.89
EK202310238664,141.52
EK202310190836,134.68
EK202310196156,148.61
EK202310132459,139.31
EK202310159062,136.47
EK202310147832,162.1
EK202310116029,139.92
EK202310203822,136.92
EK202310223388,141.14
EK202310208656,149.47
EK202310003650,131.66
EK202310163159,134.69
EK202310188703,139.18
EK202310144864,135.64
EK202310156884,142.3
EK202310216506,144.51
EK202310220197,133.84
EK202310234667,136.12
EK202310203255,145.21
EK202310105960,130.31
EK202310115804,131.97
EK202310246112,144.26
EK202310168025,138.09
EK202310178472,142.54
EK202310181975,134.72
EK202310132905,141.35
EK202310113841,126.19
EK202320007828,164.15
EK202310192867,144.5
EK202310109054,134.52
EK202310236216,135.13
EK202310170777,134.86
EK202310166144,140.91
EK202310201844,140.46
EK202310123470,140.93
EK202310224526,134.91
EK202310151158,137.04
EK202310184295,149.13
EK202310124272,134.17
EK202310162944,144.12
EK202310224817,135.12
EK202310172859,145.18
EK202310137191,132.32
EK202310140281,135.68
EK202310114907,137.3
EK202310122165,134.29
EK202310215454,139.56
EK202310243142,133.92
EK202310164187,147.13
EK202310225253,139.54
EK202310174458,161.81
EK202310176969,143.51
EK202310219479,137.87
EK202310119494,147.99
EK202310123405,141.53
EK202310231534,131.65
EK202310222489,133.01
EK202310111149,147.4
EK202310184714,142.52
EK202310196844,149.33
EK202310232521,138.3
EK202310184622,167.28
EK202310118852,136.6
EK202310168516,145.96
EK202310178071,135.19
EK202310149839,140.57
EK202310184305,154.81
EK202310222961,129.34
EK202310197108,144.63
EK202310244680,137.97
EK202310164685,155.97
EK202310153568,146.39
EK202310204533,147.2
EK202310243304,139.82
EK202310122606,136.25
EK202310107843,143.33
EK202310195481,138.56
EK202310195622,134.08
EK202310185200,139.36
EK202310127597,148.16
EK202310145627,129.34
EK202310157400,132.34
EK202310226857,139.12
EK202310127964,140.42
EK202310179573,133.93
EK202310212013,140.09
EK202310226545,135.96
EK202310166825,141.45
EK202310163867,154.22
EK202310196745,142.16
EK202310109208,153.22
EK202310205143,147.63
EK202310136525,138.84
EK202310159137,143.57
EK202310238980,136.15
EK202310121185,141.41
EK202310142061,142.07
EK202310198507,136.0
EK202310184870,149.05
EK202310155208,149.1
EK202310124725,130.48
EK202310103880,141.46
EK202310246880,139.38
EK202310190191,134.04
EK202310241383,140.82
EK202310109761,142.04
EK202310218045,142.29
EK202310208985,140.47
EK202310126092,140.02
EK202310247678,147.23
EK202310137747,135.47
EK202310201825,140.34
EK202310130845,141.46
EK202310239295,135.36
EK202310166294,140.15
EK202310211671,134.91
EK202310248376,136.66
EK202310188903,140.93
EK202320006661,161.64
EK202310157204,151.84
EK202310222542,139.44
EK202310182598,137.06
EK202310128634,152.83
EK202310137926,140.48
EK202310197018,134.68
EK202310184643,160.87
EK202310217014,144.64
EK202310200280,137.86
EK202310183028,137.12
EK202310106142,138.65
EK202310103822,138.86
EK202310157052,141.48
EK202310122614,134.05
EK202310155664,139.18
EK202310165913,136.17
EK202310191203,139.86
EK202310119226,133.29
EK202310234080,152.92
EK202310196735,144.01
EK202310149314,147.95
EK202310155188,136.35
EK202310114860,136.99
EK202310118865,149.76
EK202310160832,135.65
EK202320006619,169.61
EK202310127739,129.24
EK202310115501,133.43
EK202310166491,158.73
EK202310197828,158.6
EK202310242137,139.85
EK202310235787,135.88
EK202310220464,152.32
EK202310112649,141.5
EK202310110214,136.06
EK202310164835,145.3
EK202310204462,133.21
EK202310187862,166.84
EK202310131273,134.36
EK202310128020,142.4
EK202310204211,156.54
EK202310208246,137.01
EK202310166450,137.46
EK202310171141,142.06
EK202310159355,147.41
EK202310194303,162.45
EK202310214928,138.69
EK202310122215,135.11
EK202310175732,146.96
EK202310195150,143.57
EK202310160826,137.01
EK202310159966,148.14
EK202310158608,136.0
EK202310243112,138.8
EK202310109607,146.4
EK202310149652,142.26
EK202310110860,138.39
EK202310232156,137.25
EK202310178087,135.77
EK202310196125,138.7
EK202310178589,150.89
EK202310146655,136.73
EK202310176638,139.58
EK202310183451,142.58
EK202310238783,142.64
EK202310180591,135.62
EK202310180161,150.89
EK202310160060,143.09
EK202310234699,140.46
EK202310113916,142.56
EK202310227268,137.35
EK202310237635,149.89
EK202310182258,132.79
EK202310193859,140.66
EK202310153659,144.77
EK202310203955,142.89
EK202310236094,138.14
EK202310187734,159.72
EK202310216149,147.94
EK202310168413,146.17
EK202310116401,140.14
EK202310201191,167.0
EK202310190480,134.11
EK202310161074,162.79
EK202310140353,142.82
EK202310173633,140.59
EK202310158068,139.25
EK202310154103,134.66
EK202310113546,140.24
EK202310204238,129.85
EK202310104944,136.73
EK202310234535,128.6
EK202310126859,157.16
EK202310117542,136.37
EK202310210903,130.61
EK202310157130,134.41
EK202310145116,138.77
EK202310208124,139.77
EK202310245982,146.29
EK202310133043,149.54
EK202310149054,146.39
EK202310190190,139.33
EK202320006047,138.94
EK202310134850,136.11
EK202310202384,122.83
EK202310154117,146.01
EK202310133365,135.4
EK202310108193,143.16
EK202310203056,147.51
EK202310149046,137.86
EK202310165578,143.62
EK202310186659,161.26
EK202310196955,149.0
EK202310197552,161.62
EK202310212202,132.68
EK202310224513,141.08
EK202310004468,151.92
EK202310216094,136.86
EK202310230966,139.32
EK202310118412,134.05
EK202310247101,140.76
EK202310178117,141.4
EK202310219876,141.39
EK202310215307,141.89
EK202310218134,151.44
EK202310221530,136.66
EK202310154982,137.23
EK202310182970,133.96
EK202310214235,157.14
EK202310220158,134.8
EK202310104394,144.64
EK202310111159,126.78
EK202310158577,133.0
EK202310110382,132.77
EK202310133639,135.27
EK202310246509,149.54
EK202310149660,143.65
EK202310168884,137.09
EK202310243940,140.89
EK202310191906,149.11
EK202310127477,135.96
EK202310225432,133.0
EK202310233319,144.62
EK202310162668,151.56
EK202310148695,153.94
EK202310178807,164.09
EK202310106771,136.28
EK202310155396,145.04
EK202310189899,154.09
EK202310106717,143.39
EK202310232588,134.74
EK202310226348,137.07
EK202310109931,142.76
EK202310226884,145.64
EK202310213466,138.42
EK202310121691,130.72
EK202310198701,159.59
EK202310131737,143.31
EK202310166136,153.28
EK202310116855,141.08
EK202310138351,143.86
EK202310191381,151.95
EK202310003663,145.77
EK202310172884,160.89
EK202310185550,144.28
EK202310148380,134.6
EK202310149387,159.54
EK202310236333,136.27
EK202310199352,152.88
EK202310137894,140.76
EK202310133727,156.24
EK202310178526,150.41
EK202310189610,156.79
EK202310109350,139.96
EK202310218617,136.93
EK202310109125,166.41
EK202310163826,138.05
EK202310130248,168.15
EK202310221541,140.95
EK202320006518,147.06
EK202310229391,143.11
EK202310211450,145.68
EK202310193482,143.09
EK202310198828,143.99
EK202310183006,136.68
EK202310003501,135.36
EK202310121041,139.62
EK202310211350,131.1
EK202310246075,145.72
EK202310127204,140.01
EK202310234563,131.3
EK202310139042,138.77
EK202310171256,139.56
EK202310139647,136.64
EK202310122462,135.36
EK202310144293,143.36
EK202310168436,134.03
EK202310120536,137.43
EK202310166379,137.38
EK202310180256,138.32
EK202310246761,154.86
EK202310219864,148.62
EK202310190068,166.55
EK202310181556,143.78
EK202310230597,131.12
EK202310130866,143.18
EK202310205037,146.48
EK202310209585,143.9
EK202310185564,153.22
EK202310176944,145.9
EK202310176381,138.94
EK202310141448,139.83
EK202310148056,136.83
EK202310182965,133.29
EK202310135422,144.22
EK202310122191,131.77
EK202310145667,159.65
EK202310202035,139.8
EK202310136887,140.03
EK202310200020,133.65
EK202310184127,155.75
EK202310107122,128.7
EK202310134379,144.25
EK202310211319,138.05
EK202310212855,146.29
EK202310242461,151.69
EK202310200853,149.02
EK202310200401,161.95
EK202310189295,157.86
EK202310105500,132.46
EK202310128584,139.74
EK202310209825,144.74
EK202310204586,141.72
EK202310179426,155.14
EK202310180912,143.15
EK202310173571,154.41
EK202310112070,147.82
EK202310199038,138.72
EK202310126021,138.6
EK202310155509,136.71
EK202310197401,140.92
EK202310107626,146.56
EK202310105142,145.08
EK202310243059,141.95
EK202310174039,137.77
EK202310201047,140.8
EK202310204579,144.71
EK202310187739,145.34
EK202310181773,144.77
EK202310128097,143.7
EK202310222975,140.07
EK202310132503,148.8
EK202310188182,163.74
EK202310133046,149.18
EK202310176947,146.95
EK202310167628,138.38
EK202310134899,131.27
EK202310115714,140.98
EK202310225258,144.7
EK202310181522,136.84
EK202310190839,153.32
EK202310217264,142.32
EK202310123146,155.56
EK202310142906,153.96
EK202310165063,140.37
EK202310004149,149.7
EK202310222025,135.87
EK202310201396,142.56
EK202310140521,162.71
EK202310190410,150.48
EK202310237623,136.16
EK202310207648,141.1
EK202310150068,149.41
EK202310199516,145.69
EK202310214499,161.78
EK202310193968,139.74
EK202310199178,132.03
EK202310226312,139.52
EK202310171202,147.35
EK202310136385,151.79
EK202310240675,154.08
EK202310131075,140.22
EK202310213481,140.7
EK202310212831,145.16
EK202310163142,142.64
EK202310107446,133.58
EK202310157890,140.84
EK202310214663,137.96
EK202310163666,134.94
EK202310117353,138.41
EK202310209794,134.69
EK202310123734,145.56
EK202310224602,136.83
EK202310218073,147.39
EK202310247816,143.2
EK202310234711,139.64
EK202310145443,149.47
EK202310246298,157.02
EK202310110010,142.61
EK202310159895,148.42
EK202310111143,139.21
EK202310209834,135.35
EK202310209444,142.36
EK202310192938,137.85
EK202310132559,135.93
EK202310152101,153.72
EK202310180196,138.42
EK202310194423,134.83
EK202310200390,144.44
EK202310180474,135.49
EK202310116603,139.96
EK202310171924,134.91
EK202310212746,143.2
EK202310146529,144.83
EK202310215859,153.27
EK202310141533,141.64
EK202310233067,135.93
EK202310214675,145.72
EK202310148386,140.89
EK202310168758,140.27
EK202310222971,138.06
EK202310109333,139.59
EK202310243241,141.25
EK202310146985,144.68
EK202310232878,171.0
EK202310234120,136.75
EK202310162882,154.84
EK202310190206,137.89
EK202310159348,164.68
EK202310201231,149.8
EK202310178530,167.95
EK202310189794,141.81
EK202310236784,129.57
EK202310175553,128.79
EK202310241797,142.09
EK202310114344,138.93
EK202310239590,143.9
EK202310227224,150.18
EK202310121744,140.1
EK202310003715,139.88
EK202310116073,138.87
EK202310197067,142.84
EK202310115532,145.56
EK202310217365,144.84
EK202310148754,147.08
EK202310109024,136.97
EK202310004073,133.99
EK202310198767,152.51
EK202310125904,138.35
EK202310189747,138.48
EK202310121824,149.22
EK202310183939,138.75
EK202310207963,139.32
EK202310004477,135.88
EK202310184855,131.42
EK202310121710,137.01
EK202310155103,141.62
EK202310127606,157.41
EK202310237460,137.48
EK202310189005,136.08
EK202310163144,166.75
EK202310195358,155.82
EK202310114203,125.62
EK202310200907,150.84
EK202310149290,146.53
EK202310186674,150.07
EK202310219434,136.63
EK202310113939,140.58
EK202310144604,136.59
EK202310202520,149.61
EK202310199251,141.97
EK202310171909,144.57
EK202310197493,141.83
EK202310200738,160.26
EK202310242193,146.31
EK202310166469,143.91
EK202310179577,155.61
EK202310199333,138.87
EK202310208438,136.24
EK202310243666,145.72
EK202310113305,137.69
EK202310189666,167.47
EK202310233041,129.57
EK202310127498,143.21
EK202310208207,139.15
EK202310161596,137.36
EK202310175979,148.88
EK202310222437,137.86
EK202310139352,141.52
EK202310120360,142.82
EK202310183484,146.67
EK202310206451,127.84
EK202310163448,156.33
EK202310113067,138.0
EK202310217739,132.89
EK202310120891,137.68
EK202310144456,138.53
EK202310243976,152.75
EK202310126697,138.19
EK202310221562,132.64
EK202310245501,132.58
EK202310227085,139.94
EK202310124539,143.31
EK202310113359,153.01
EK202310127238,145.61
EK202310186281,157.18
EK202310231780,138.14
EK202310218693,136.33
EK202310166062,140.04
EK202310194807,140.68
EK202310145164,154.39
EK202310139520,140.9
EK202310202232,146.37
EK202310106234,136.3
EK202310150099,135.69
EK202310148854,136.43
EK202310207751,144.86
EK202310119385,149.33
EK202310247407,137.37
EK202310187815,151.68
EK202310180649,146.2
EK202310169614,132.15
EK202320007494,144.64
EK202310123604,136.83
EK202310115115,139.19
EK202310247203,140.87
EK202310128939,144.18
EK202310151766,153.74
EK202310154684,148.67
EK202310147564,146.39
EK202310217040,147.61
EK202310219269,134.45
EK202310177587,135.97
EK202310172628,141.52
EK202310193264,149.47
EK202310204129,145.15
EK202310227714,135.38
EK202310174368,156.8
EK202310115514,133.4
EK202310114314,146.75
EK202320007053,143.36
EK202310196358,144.19
EK202310223590,131.52
EK202310186191,143.45
EK202310169460,161.37
EK202310206652,161.91
EK202310176776,158.7
EK202310112945,132.08
EK202310243798,144.31
EK202310173522,136.43
EK202310147691,144.38
EK202310221131,143.11
EK202310193542,132.23
EK202310110806,139.65
EK202310140872,140.76
EK202310115723,135.0
EK202310227673,138.85
EK202310104188,150.77
EK202310176128,141.37
EK202310179757,154.57
EK202310217690,135.74
EK202310114918,142.41
EK202310160022,140.75
EK202310117222,136.92
EK202310181651,153.37
EK202310202302,142.85
EK202310141935,137.02
EK202310166006,142.98
EK202310141835,164.48
EK202310113039,153.69
EK202310171526,138.73
EK202310231390,139.02
EK202310111326,134.07
EK202310104950,133.39
EK202310234139,145.58
EK202310207302,145.7
EK202310202018,126.81
EK202310205260,148.36
EK202310221441,162.96
EK202310174816,135.29
EK202310138649,138.54
EK202310208013,146.47
EK202310181493,140.96
EK202310243648,135.48
EK202310113262,141.89
EK202310171352,155.63
EK202310189555,139.39
EK202310154506,138.28
EK202310227922,135.06
EK202310243180,146.92
EK202310145403,132.94
EK202310229261,135.9
EK202310125086,140.75
EK202310188059,137.78
EK202310175935,155.06
EK202310104930,137.99
EK202310207696,144.47
EK202310176769,139.45
EK202310241580,134.12
EK202310128189,133.38
EK202310116358,134.81
EK202310203206,138.61
EK202310224617,128.69
EK202310216139,135.58
EK202310175157,135.42
EK202310148792,139.96
EK202310127748,134.08
EK202310183427,146.75
EK202310151784,133.13
EK202310202141,156.25
EK202310211204,151.56
EK202310230323,130.57
EK202310109892,134.42
EK202310187574,141.17
EK202310174395,142.04
EK202310205384,144.65
EK202310139355,136.03
EK202310161479,161.88
EK202310135561,137.54
EK202310165218,142.01
EK202310183022,157.4
EK202310125772,126.69
EK202310105325,156.71
EK202310205291,146.29
EK202310183115,132.15
EK202310142673,132.36
EK202310144959,136.75
EK202310156704,139.23
EK202310132122,131.72
EK202310174428,161.38
EK202310238510,142.15
EK202310004299,137.64
EK202310225687,146.97
EK202310152553,146.55
EK202310180231,149.16
EK202310189895,143.79
EK202310115789,134.82
EK202310107016,154.73
EK202310174702,139.62
EK202310184083,137.55
EK202310193580,151.38
EK202310217608,143.52
EK202310143791,143.94
EK202310171379,143.31
EK202310151018,138.84
EK202310167547,141.32
EK202310113875,144.94
EK202310242027,149.5
EK202310236948,140.42
EK202310241638,135.62
EK202320006399,135.62
EK202310155475,134.77
EK202310183498,143.67
EK202310175183,139.62
EK202310212112,143.47
EK202310219895,144.44
EK202310136160,151.73
EK202310237484,141.63
EK202310165481,131.61
EK202310240928,134.3
EK202310103807,143.46
EK202310138400,139.08
EK202310206371,126.55
EK202310194193,147.77
EK202310148048,150.07
EK202310215728,132.87
EK202310131760,138.57
EK202310123574,142.84
EK202310141515,135.96
EK202310237561,152.31
EK202310217955,140.56
EK202310208062,138.61
EK202310163578,136.16
EK202310116460,143.82
EK202310181932,161.88
EK202310190411,150.28
EK202310229861,136.98
EK202310246656,141.75
EK202310118260,146.48
EK202310115843,138.7
EK202310170542,145.29
EK202310189836,172.75
EK202310176951,138.57
EK202310116213,148.32
EK202310128876,135.77
EK202310210854,138.31
EK202310217897,146.76
EK202310213279,142.84
EK202310203346,141.1
EK202310111168,143.5
EK202310205607,138.19
EK202310181632,169.28
EK202310163875,136.67
EK202310106796,134.6
EK202310172056,165.14
EK202310195599,146.39
EK202310140727,134.71
EK202310208341,135.31
EK202310129380,137.47
EK202310140408,156.99
EK202310196671,147.85
EK202310164630,141.67
EK202310147505,133.72
EK202310110408,139.86
EK202310189343,147.38
EK202310232277,143.8
EK202310113134,134.36
EK202310154457,151.66
EK202310192875,139.09
EK202310116376,134.06
EK202310198131,137.1
EK202310200171,140.56
EK202310200642,147.67
EK202310123172,150.8
EK202310182386,146.64
EK202310148751,149.55
EK202310109301,138.53
EK202320007005,138.24
EK202310118442,145.24
EK202310132586,135.12
EK202310137853,139.49
EK202310175957,146.35
EK202310137878,138.11
EK202310141392,155.18
EK202310150895,136.38
EK202310234943,129.11
EK202310180019,151.24
EK202310118936,144.34
EK202310140493,132.86
EK202310175748,141.17
EK202310139140,142.26
EK202310194407,137.05
EK202310174235,135.48
EK202310171740,143.47
EK202310135496,162.68
EK202310219315,138.04
EK202310209481,142.31
EK202310142378,150.95
EK202310213131,142.91
EK202310126847,148.93
EK202310139757,137.09
EK202310166582,158.36
EK202310177776,145.05
EK202310179499,144.75
EK202310243445,135.35
EK202310176421,133.25
EK202310219058,137.14
EK202310108023,130.6
EK202310140417,162.57
EK202310130436,163.91
EK202320006321,159.73
EK202310220044,135.19
EK202310131037,139.49
EK202310248111,138.01
EK202310106861,137.14
EK202310110253,135.42
EK202310201245,144.46
EK202310138402,130.59
EK202310233866,165.64
EK202310003560,134.46
EK202310120345,135.58
EK202310201242,135.43
EK202310190427,138.26
EK202310148725,129.05
EK202320006763,134.42
EK202310196906,148.62
EK202310241763,148.51
EK202310204305,148.97
EK202310190705,148.02
EK202310107647,131.91
EK202310178205,147.51
EK202310226329,133.78
EK202310155075,145.21
EK202310161375,150.43
EK202310184194,147.69
EK202310146287,136.47
EK202310151428,153.26
EK202310169581,133.0
EK202310159986,145.05
EK202310235054,141.36
EK202310232794,149.6
EK202310237245,139.12
EK202310159951,162.09
EK202310137689,137.04
EK202310104122,128.57
EK202310237215,137.09
EK202310224167,155.44
EK202310165353,143.69
EK202310003464,134.07
EK202310146423,139.62
EK202310175125,140.11
EK202310229556,146.42
EK202310227408,134.85
EK202310243062,138.1
EK202310213464,137.31
EK202310111472,145.63
EK202310108233,147.06
EK202310223065,138.52
EK202310230558,138.16
EK202320006897,145.61
EK202310200032,130.52
EK202310187191,150.16
EK202310161900,152.29
EK202310121241,140.53
EK202310225448,142.3
EK202310227739,144.69
EK202310216508,147.45
EK202310233619,141.37
EK202310233918,136.73
EK202310202411,136.84
EK202310186765,158.93
EK202310241519,145.49
EK202310203547,146.97
EK202310186570,168.12
EK202310146153,126.27
EK202310226412,135.32
EK202310214773,156.05
EK202310141684,138.95
EK202310149333,138.83
EK202310144706,144.62
EK202310104027,138.66
EK202310109413,148.52
EK202310193755,140.7
EK202310166019,143.75
EK202310203410,148.37
EK202310211531,136.5
EK202310196157,141.36
EK202310244349,147.77
EK202310145494,137.23
EK202310212588,139.8
EK202310139780,139.66
EK202310240088,145.05
EK202310111166,149.66
EK202310188435,127.5
EK202310177633,139.57
EK202310112926,138.95
EK202310234867,129.83
EK202310185802,134.32
EK202310162594,168.28
EK202310180089,152.24
EK202310217336,134.64
EK202310192546,147.56
EK202310214169,136.68
EK202310140770,150.04
EK202310133498,156.91
EK202310118801,145.26
EK202310142404,148.28
EK202310147891,146.71
EK202310210538,133.97
EK202320007456,134.3
EK202310144587,141.19
EK202310124235,134.01
EK202310158438,147.66
