id,GLOBAL_SCORE
EK202310129929,129
EK202310105561,129
EK202310154663,129
EK202310170691,129
EK202310129385,129
EK202310201900,129
EK202310167771,129
EK202310157806,129
EK202310149813,130
EK202310176321,129
EK202310114996,129
EK202310190897,129
EK202310166461,129
EK202310137821,129
EK202310112150,129
EK202310192173,129
EK202310173654,129
EK202310220329,129
EK202310202774,129
EK202310150939,129
EK202310155941,129
EK202310185382,129
EK202310237219,129
EK202310244185,129
EK202310221987,129
EK202310193216,129
EK202310145019,129
EK202310193312,129
EK202310121038,129
EK202310210609,129
EK202310198874,129
EK202310144516,129
EK202310110453,129
EK202310135805,129
EK202310128896,129
EK202310183544,129
EK202310181264,129
EK202310204958,129
EK202310168271,129
EK202310219179,129
EK202310224962,129
EK202310210604,129
EK202310159739,129
EK202310132707,129
EK202310105567,129
EK202310226814,129
EK202310217907,129
EK202310199396,129
EK202310105066,129
EK202310200675,129
EK202310237294,129
EK202310157377,129
EK202310229136,129
EK202310186430,129
EK202310163802,129
EK202310142202,129
EK202310195256,129
EK202310004248,129
EK202310195944,129
EK202310152129,129
EK202310235567,129
EK202310239108,129
EK202320007089,129
EK202310188372,129
EK202310177026,129
EK202310130893,129
EK202310145973,129
EK202310168876,129
EK202320005981,129
EK202310158643,129
EK202310186188,129
EK202310134495,138
EK202310247686,129
EK202310150624,129
EK202310205684,129
EK202310130971,129
EK202310109938,129
EK202310157726,129
EK202310217250,129
EK202310232228,129
EK202310212931,129
EK202310224251,129
EK202310177088,129
EK202310178114,129
EK202310133902,129
EK202310243447,129
EK202310203833,129
EK202310205106,129
EK202310244839,129
EK202310153612,129
EK202310168129,129
EK202310210315,129
EK202310221450,129
EK202310229011,129
EK202310109445,129
EK202310172449,129
EK202310173624,129
EK202320007778,129
EK202310191821,129
EK202310163402,129
EK202310198726,129
EK202310235035,129
EK202310190400,129
EK202310223143,129
EK202310134393,129
EK202310190107,129
EK202310199104,129
EK202310198171,129
EK202310126236,129
EK202310110975,129
EK202310163529,129
EK202310208517,129
EK202310229161,129
EK202310224145,129
EK202310245526,129
EK202310105925,129
EK202310241775,129
EK202310131256,129
EK202310167720,129
EK202310128585,129
EK202310171250,129
EK202310136309,129
EK202310159794,129
EK202310147802,129
EK202310217371,129
EK202310142272,129
EK202310192020,129
EK202310121935,129
EK202320007881,129
EK202310144741,129
EK202310237080,129
EK202310121787,129
EK202310157606,129
EK202310171437,129
EK202310108122,129
EK202310151362,129
EK202310115777,129
EK202310239193,129
EK202310233042,129
EK202310202833,129
EK202310113174,129
EK202310167499,129
EK202310126289,129
EK202310129491,129
EK202320005784,129
EK202310170372,129
EK202310213906,129
EK202310199476,129
EK202310247011,129
EK202310195117,129
EK202310120294,129
EK202320007259,129
EK202310188597,129
EK202310165978,129
EK202310115867,129
EK202310193317,129
EK202310203873,129
EK202310205284,129
EK202310111575,129
EK202310225817,129
EK202310231254,129
EK202310183664,129
EK202310104179,129
EK202310230497,129
EK202310193284,129
EK202310147738,129
EK202310241264,129
EK202310199094,129
EK202310128153,130
EK202310177426,129
EK202310106407,129
EK202310224168,129
EK202310182894,129
EK202310196624,129
EK202310174799,129
EK202310244287,129
EK202310158225,129
EK202310158700,129
EK202310194647,129
EK202310176945,129
EK202310242585,129
EK202310168424,129
EK202310155163,129
EK202310124200,129
EK202310167074,129
EK202310227610,129
EK202310172440,129
EK202310224828,129
EK202310125087,129
EK202310172624,129
EK202310212981,129
EK202310212038,129
EK202310181888,129
EK202310151373,129
EK202310151400,129
EK202310129480,129
EK202310105531,129
EK202310168802,129
EK202310143364,129
EK202310124872,129
EK202310204355,129
EK202310151111,129
EK202310208992,129
EK202310214546,129
EK202310149411,129
EK202310142260,129
EK202310164059,129
EK202310109215,129
EK202310199582,129
EK202310127468,129
EK202310142858,129
EK202310203332,129
EK202310158565,129
EK202310172619,129
EK202310107206,138
EK202310211213,129
EK202310172337,129
EK202310220668,129
EK202310153800,129
EK202310211090,138
EK202310189907,129
EK202310187277,129
EK202310196375,129
EK202310133091,129
EK202310126566,129
EK202310157696,129
EK202310170462,129
EK202310187255,129
EK202310123459,129
EK202310145959,129
EK202310220363,129
EK202310139815,129
EK202310181913,129
EK202310109098,129
EK202310132727,129
EK202310122252,129
EK202310167093,129
EK202310139661,129
EK202310174818,129
EK202310166691,129
EK202310003691,129
EK202310237525,129
EK202310117373,129
EK202310179546,129
EK202310126077,129
EK202310184499,129
EK202310186109,129
EK202310106103,129
EK202310112500,129
EK202310133741,129
EK202310109783,129
EK202310117249,129
EK202310203878,129
EK202310196452,129
EK202310181760,129
EK202310112276,129
EK202310190428,129
EK202310217583,129
EK202320005844,129
EK202310206265,129
EK202310221855,129
EK202310152502,129
EK202310119997,129
EK202310234516,129
EK202310109706,129
EK202310148105,129
EK202310154560,129
EK202310236829,129
EK202310167010,129
EK202310240372,129
EK202310129679,129
EK202310213367,129
EK202310198361,129
EK202310154494,129
EK202310247393,129
EK202310233217,119
EK202310147827,129
EK202310115117,129
EK202310148420,129
EK202310190832,129
EK202310134924,129
EK202310188986,129
EK202310129065,129
EK202310191867,129
EK202310134983,129
EK202310113731,129
EK202310201726,129
EK202310230201,129
EK202310168525,129
EK202310244486,129
EK202310189155,129
EK202310140440,129
EK202310106749,129
EK202310179762,129
EK202310129836,129
EK202310220701,129
EK202310186360,129
EK202310109349,129
EK202310201338,129
EK202310212253,129
EK202310155921,129
EK202310205532,129
EK202310128471,129
EK202310201094,129
EK202310190383,129
EK202310110189,129
EK202310147602,129
EK202310198097,129
EK202310216064,129
EK202310211013,129
EK202310160719,129
EK202310176494,129
EK202310145249,129
EK202310235596,129
EK202310110412,129
EK202310200832,129
EK202310204509,129
EK202310149049,129
EK202310183661,129
EK202310216447,129
EK202310200320,129
EK202310161067,129
EK202310207130,129
EK202310145591,130
EK202310127977,129
EK202310161518,130
EK202310138156,129
EK202310244709,129
EK202310142566,129
EK202310124071,129
EK202310152858,129
EK202310190782,129
EK202310167544,161
EK202310192845,129
EK202310160817,129
EK202310196420,129
EK202310004827,129
EK202310227825,129
EK202310194467,129
EK202310113608,129
EK202310103781,129
EK202310221275,129
EK202310169673,129
EK202310190005,129
EK202310188898,129
EK202310183079,129
EK202310166912,129
EK202310142437,129
EK202310212298,129
EK202310109551,129
EK202310222094,129
EK202310202049,129
EK202310212471,129
EK202310187583,129
EK202310188837,129
EK202310220895,129
EK202310108270,129
EK202310186872,129
EK202310156937,129
EK202310242846,129
EK202310186481,129
EK202310221455,129
EK202310180574,129
EK202310168049,129
EK202310133898,129
EK202310168746,129
EK202310212474,129
EK202310161742,129
EK202310181202,129
EK202310200036,129
EK202310184172,129
EK202310239220,129
EK202310165958,129
EK202310212102,129
EK202310218823,129
EK202310151307,129
EK202310204250,129
EK202310183865,129
EK202310149510,129
EK202320006769,129
EK202310227796,129
EK202310248710,129
EK202310198205,129
EK202310135989,131
EK202310124456,141
EK202310221007,129
EK202310126207,129
EK202310181795,129
EK202310168767,129
EK202310119332,129
EK202310135427,129
EK202310206685,129
EK202310241653,129
EK202310196379,129
EK202310120248,129
EK202310172212,129
EK202310181585,129
EK202320006780,129
EK202310133161,129
EK202310109841,129
EK202310152371,129
EK202310125316,131
EK202310127854,129
EK202310208551,129
EK202310172019,129
EK202320005655,129
EK202310117833,129
EK202310110950,129
EK202310244018,130
EK202310234592,129
EK202310136966,129
EK202310185914,129
EK202310236175,129
EK202310187917,129
EK202310004461,129
EK202310131974,129
EK202310184967,129
EK202310185067,129
EK202310236069,129
EK202310186869,129
EK202310149914,129
EK202310154439,129
EK202310117130,129
EK202310192819,129
EK202310158666,129
EK202310197005,129
EK202310203581,129
EK202310178102,129
EK202310224457,129
EK202310118618,129
EK202310185500,129
EK202310213431,129
EK202310201151,129
EK202310228224,129
EK202310148041,129
EK202310178742,129
EK202310227550,129
EK202310119869,129
EK202310146474,129
EK202310123299,129
EK202310187842,129
EK202310155425,129
EK202310210739,129
EK202310177302,129
EK202310202123,129
EK202310104749,129
EK202310185079,129
EK202310132781,129
EK202310193932,129
EK202310189612,129
EK202310201902,129
EK202310208534,129
EK202310189130,129
EK202310215684,129
EK202310160446,129
EK202310133958,129
EK202310176688,129
EK202310211793,129
EK202310210111,129
EK202310232666,129
EK202310128743,129
EK202310130719,129
EK202310004334,129
EK202310126855,129
EK202310152426,129
EK202310188746,129
EK202310236429,129
EK202310170500,129
EK202310124582,129
EK202310181729,129
EK202310224787,129
EK202310108930,129
EK202310104434,129
EK202310115530,129
EK202310184629,129
EK202310217615,138
EK202310228010,129
EK202310199351,129
EK202310231067,129
EK202310215633,129
EK202310142323,129
EK202310244740,129
EK202310173913,129
EK202310218786,129
EK202310215448,129
EK202310114357,129
EK202310197601,129
EK202310247322,129
EK202310231270,129
EK202310142374,129
EK202310117138,129
EK202310176849,129
EK202310109114,129
EK202310182696,129
EK202310135900,129
EK202310123905,129
EK202310130761,129
EK202310122276,129
EK202310121513,129
EK202310168032,129
EK202310213827,129
EK202310115189,129
EK202310138716,129
EK202310246376,129
EK202310227795,129
EK202310138696,129
EK202310194234,129
EK202310184761,129
EK202310162543,129
EK202310236480,129
EK202310209507,129
EK202310136499,129
EK202310204660,129
EK202310111522,129
EK202310105606,129
EK202320007453,129
EK202310232384,129
EK202310206748,129
EK202310241912,129
EK202310124064,129
EK202310122759,129
EK202310190369,129
EK202310186879,129
EK202310149694,129
EK202310223534,129
EK202310159550,129
EK202310221243,129
EK202310244635,129
EK202310198162,129
EK202310125552,129
EK202310132850,129
EK202320005964,129
EK202310126781,129
EK202310147128,129
EK202310226818,129
EK202310124338,129
EK202310225790,129
EK202310144382,129
EK202310160141,129
EK202310177663,129
EK202310231419,129
EK202310141307,129
EK202310119017,130
EK202310219691,129
EK202310114034,129
EK202310207177,129
EK202310120353,129
EK202310003709,129
EK202310208102,129
EK202310117194,129
EK202310160414,129
EK202310128750,129
EK202310236926,129
EK202310230067,129
EK202310209445,129
EK202310237314,129
EK202310232234,129
EK202310150354,129
EK202310196951,129
EK202310194465,129
EK202310193016,129
EK202310151083,129
EK202310184367,129
EK202310112469,129
EK202310192489,129
EK202310224546,129
EK202310247421,129
EK202310194417,129
EK202310121339,129
EK202310190360,129
EK202310226836,129
EK202310168945,129
EK202310227078,129
EK202310232895,129
EK202310230495,129
EK202310246097,129
EK202310202842,129
EK202310220262,129
EK202310134200,129
EK202310203601,129
EK202310190558,129
EK202310232949,129
EK202310195423,129
EK202310164136,129
EK202310111473,129
EK202310194752,129
EK202310139201,129
EK202310215712,129
EK202310126580,129
EK202310143206,129
EK202310222539,129
EK202310239797,129
EK202310157767,129
EK202310237925,129
EK202310227346,129
EK202310222227,129
EK202310231460,129
EK202310105762,129
EK202310149701,129
EK202310231185,129
EK202310187011,129
EK202310188048,129
EK202310147979,129
EK202310136963,129
EK202310223233,129
EK202310147717,129
EK202310235875,129
EK202310146872,129
EK202310114622,129
EK202310127235,129
EK202310170129,129
EK202310174462,129
EK202310239145,129
EK202310103947,129
EK202310118725,129
EK202310181241,129
EK202310215016,129
EK202310197863,129
EK202310162387,129
EK202310108126,129
EK202310207445,129
EK202310003781,129
EK202310153594,129
EK202310234731,129
EK202310112047,129
EK202310246932,129
EK202310218014,129
EK202310159032,129
EK202310108938,129
EK202310126068,129
EK202310146294,129
EK202310197490,129
EK202310235805,129
EK202310244213,129
EK202310169974,129
EK202310180762,129
EK202310117588,129
EK202310146489,129
EK202310242008,129
EK202310175256,129
EK202310183438,129
EK202310216482,129
EK202310150432,129
EK202310224664,129
EK202310182573,130
EK202310227828,129
EK202310183759,129
EK202310168521,129
EK202310183715,129
EK202310142868,129
EK202310202199,129
EK202310167759,129
EK202310229275,129
EK202310229628,129
EK202310190352,129
EK202310234142,129
EK202310141693,129
EK202310133997,129
EK202310180676,129
EK202310127990,130
EK202310194053,129
EK202310240865,129
EK202310238191,129
EK202310218152,129
EK202310192642,129
EK202310113518,129
EK202310177048,129
EK202310003870,129
EK202310184101,129
EK202310123625,129
EK202310105534,129
EK202310130598,129
EK202310183150,129
EK202310223939,129
EK202310151237,129
EK202310150186,129
EK202310119286,129
EK202310147962,129
EK202310195618,129
EK202310146717,129
EK202310226225,129
EK202310108305,129
EK202310132381,129
EK202310130474,129
EK202310123530,129
EK202310207610,129
EK202310142942,129
EK202310181486,129
EK202310227391,129
EK202310219674,129
EK202310231118,129
EK202310156122,129
EK202310168356,129
EK202310152965,129
EK202310240478,129
EK202310220260,129
EK202310166323,129
EK202310130108,129
EK202310139786,129
EK202310163761,129
EK202310221197,129
EK202310194216,129
EK202310209659,129
EK202310214603,129
EK202310108794,129
EK202310152434,129
EK202310134754,129
EK202310236812,129
EK202310167567,129
EK202310203493,129
EK202310175040,129
EK202310205734,129
EK202310104881,129
EK202310188034,129
EK202320007581,129
EK202310004300,129
EK202310126491,129
EK202310236882,129
EK202310151164,129
EK202310106280,129
EK202310163693,129
EK202310168683,129
EK202310189719,129
EK202310233687,129
EK202310201579,129
EK202310202351,129
EK202310180846,129
EK202310170131,129
EK202310113992,129
EK202310225909,129
EK202310118201,129
EK202310184100,129
EK202310169994,129
EK202310186322,129
EK202310187689,129
EK202310241609,129
EK202310112492,129
EK202310216335,129
EK202310207022,129
EK202310125948,129
EK202310127865,129
EK202310174681,129
EK202310233071,129
EK202310193133,129
EK202310132000,129
EK202310103983,129
EK202310191233,129
EK202310231154,129
EK202310116716,129
EK202310179545,129
EK202310206643,174
EK202310134367,130
EK202310176122,129
EK202310214013,129
EK202310134741,129
EK202310174213,129
EK202310141096,129
EK202310206920,129
EK202310194809,129
EK202310202514,129
EK202310110026,129
EK202310104374,129
EK202310120332,129
EK202310157554,129
EK202310204383,125
EK202310208398,129
EK202310118265,129
EK202310231010,129
EK202310213437,129
EK202310146583,129
EK202310195386,129
EK202310228443,129
EK202310123135,129
EK202310142556,129
EK202310245462,129
EK202310234824,129
EK202310197141,129
EK202310229145,129
EK202310209147,129
EK202310214152,129
EK202310164947,129
EK202310222842,129
EK202310211770,129
EK202310004960,129
EK202310239260,129
EK202310115431,129
EK202310202893,129
EK202310205187,129
EK202310202065,129
EK202310127001,129
EK202310181721,129
EK202310161325,129
EK202310140540,129
EK202310167097,129
EK202310140718,129
EK202310149480,129
EK202310183531,129
EK202310148864,129
EK202310003701,129
EK202310144900,129
EK202310144750,129
EK202310162709,129
EK202310186895,129
EK202310226408,129
EK202320007110,129
EK202310162496,130
EK202310212196,129
EK202310239361,129
EK202310125997,118
EK202310246168,129
EK202310193381,129
EK202310190604,129
EK202310111954,129
EK202310176791,129
EK202310141476,129
EK202310221421,129
EK202310129409,129
EK202310122129,129
EK202310149924,129
EK202310179998,129
EK202310195558,129
EK202310112050,129
EK202310136298,129
EK202310146636,129
EK202310239762,129
EK202310200996,129
EK202310223066,129
EK202310167187,129
EK202310124533,129
EK202310143956,129
EK202310178323,129
EK202310224950,129
EK202310179276,129
EK202310246017,129
EK202320006428,129
EK202310241114,129
EK202310217472,129
EK202310162260,129
EK202310240436,129
EK202310198123,129
EK202310156200,129
EK202310141977,129
EK202310223019,129
EK202310193508,129
EK202310222293,129
EK202310156492,130
EK202310180531,129
EK202310225433,129
EK202310127891,129
EK202310228056,129
EK202310106710,129
EK202310183113,129
EK202310180843,129
EK202310204705,129
EK202310140212,129
EK202310179669,129
EK202310212869,129
EK202310203115,129
EK202310131490,129
EK202310109872,129
EK202310150034,129
EK202310174047,129
EK202310247649,129
EK202310217502,129
EK202310133755,129
EK202310169961,129
EK202310188670,129
EK202310238912,129
EK202310113770,129
EK202310146729,129
EK202310185503,129
EK202310245764,129
EK202310242449,129
EK202310206998,129
EK202310215872,129
EK202310130322,129
EK202310107786,129
EK202310201622,129
EK202310125291,129
EK202320007483,129
EK202310232956,129
EK202310134707,129
EK202320007480,129
EK202310203884,129
EK202310209390,129
EK202310105328,129
EK202310144128,138
EK202310115260,129
EK202310136404,129
EK202310200686,129
EK202310149205,129
EK202310224673,129
EK202310233927,129
EK202310231452,129
EK202310147484,129
EK202310227688,129
EK202310119870,129
EK202310230862,129
EK202310124325,129
EK202310174689,129
EK202310241097,129
EK202310201197,129
EK202310133296,129
EK202310233451,129
EK202310135940,129
EK202310107985,129
EK202310157602,129
EK202310139763,129
EK202310238145,129
EK202310168639,129
EK202310219394,129
EK202310216358,129
EK202310127032,129
EK202310148206,129
EK202310227757,129
EK202310112688,129
EK202310214245,129
EK202310124215,129
EK202310132325,129
EK202310245630,129
EK202310159135,138
EK202310153895,129
EK202310211988,129
EK202310185598,129
EK202310192392,129
EK202310242881,130
EK202310153163,129
EK202310179601,129
EK202310241826,129
EK202310125720,125
EK202310106591,129
EK202310162420,129
EK202310133893,129
EK202310168619,129
EK202310142512,129
EK202310197943,129
EK202310176141,130
EK202310149618,129
EK202310226109,129
EK202310122228,129
EK202310176047,130
EK202310198997,129
EK202310232656,129
EK202310182446,129
EK202310139943,129
EK202310165615,129
EK202310142885,129
EK202310193296,129
EK202310121667,129
EK202310223883,129
EK202310143204,129
EK202310205226,129
EK202310119065,129
EK202310213461,129
EK202310120362,129
EK202310194154,129
EK202310107601,129
EK202310204833,129
EK202310176205,129
EK202310154960,129
EK202310130425,129
EK202310126003,129
EK202310192656,129
EK202310213037,129
EK202310243222,129
EK202310132202,131
EK202310235252,129
EK202310160890,129
EK202310198189,129
EK202310119695,129
EK202310172550,129
EK202310229494,129
EK202310004450,129
EK202310146462,129
EK202310113248,129
EK202310221078,129
EK202310124198,129
EK202310212260,129
EK202310134794,129
EK202310221523,129
EK202310219960,129
EK202310121234,129
EK202310233970,129
EK202310188001,129
EK202310163334,129
EK202310208205,129
EK202310130304,129
EK202310154503,129
EK202310170798,129
EK202310152846,129
EK202310130702,129
EK202310203151,129
EK202310217313,129
EK202310233757,129
EK202310138726,129
EK202310156939,129
EK202310129985,129
EK202310190426,129
EK202310171121,129
EK202310214542,129
EK202310168552,129
EK202310183003,129
EK202310123726,129
EK202310181506,129
EK202310237990,129
EK202310162825,129
EK202310224013,129
EK202310158873,129
EK202310137354,129
EK202310123420,129
EK202310225576,129
EK202310229941,129
EK202310229623,129
EK202310107612,129
EK202310246113,129
EK202310144693,129
EK202310116502,129
EK202310139421,129
EK202310112631,129
EK202310106168,129
EK202310207682,129
EK202310157085,129
EK202310245691,129
EK202310200879,129
EK202310131443,130
EK202310196154,129
EK202310231226,129
EK202310210056,129
EK202310114898,129
EK202310203643,129
EK202310160283,129
EK202320005966,129
EK202310167009,129
EK202310191878,129
EK202310152713,129
EK202310179861,129
EK202310153872,129
EK202310106053,129
EK202310189085,129
EK202310212320,129
EK202310147327,129
EK202320006343,129
EK202310178068,129
EK202310216051,129
EK202310120390,129
EK202310150611,129
EK202310170657,129
EK202310132614,129
EK202310130044,129
EK202310230130,129
EK202310142200,129
EK202310142024,129
EK202310199015,129
EK202310129011,138
EK202310162645,129
EK202310165075,129
EK202310242200,129
EK202310216319,129
EK202310168191,129
EK202310173505,129
EK202310197116,129
EK202310196993,129
EK202310190097,129
EK202310243824,129
EK202310185884,130
EK202310115378,129
EK202310203204,129
EK202310118547,129
EK202310228351,129
EK202310243844,129
EK202310169224,129
EK202310173833,129
EK202310182027,129
EK202310128404,129
EK202310221581,129
EK202310202028,129
EK202310140548,129
EK202310134135,129
EK202310192158,129
EK202310112502,138
EK202310113790,129
EK202310218316,129
EK202310188343,129
EK202310176251,129
EK202310201210,129
EK202310231157,129
EK202310195345,129
EK202310151257,161
EK202310156988,129
EK202310225915,129
EK202310239080,129
EK202310210523,129
EK202310130378,129
EK202310152365,129
EK202320005984,129
EK202310228471,129
EK202310121673,129
EK202310239395,129
EK202310198842,129
EK202310241420,129
EK202310231742,129
EK202310131099,129
EK202310188446,129
EK202310190252,129
EK202310236866,129
EK202310207108,129
EK202310184757,129
EK202310104389,129
EK202310217076,129
EK202310106797,129
EK202310216511,129
EK202310209342,129
EK202310183200,129
EK202310145433,129
EK202310140014,129
EK202310125223,129
EK202310140119,130
EK202320005700,129
EK202310194061,129
EK202310195873,129
EK202310220232,129
EK202310216119,129
EK202310134968,129
EK202310174540,138
EK202310185424,129
EK202310125685,129
EK202310234710,129
EK202310214117,129
EK202320006910,129
EK202310231049,129
EK202310195331,129
EK202310194304,129
EK202310171159,129
EK202310138049,129
EK202310198003,129
EK202310159099,129
EK202310216629,129
EK202310191293,129
EK202310174065,138
EK202310191081,130
EK202310122728,129
EK202310244744,129
EK202310226033,129
EK202310232759,129
EK202310196945,129
EK202310223385,129
EK202310219176,129
EK202310131076,129
EK202310204889,129
EK202310125633,129
EK202310153304,130
EK202310138923,129
EK202310110215,129
EK202310212666,129
EK202310219342,129
EK202310161803,129
EK202310120553,129
EK202310230584,129
EK202310224579,129
EK202310171422,129
EK202310106867,129
EK202310121769,129
EK202310215792,129
EK202310138205,129
EK202310189070,129
EK202310151230,129
EK202310108779,129
EK202310167488,129
EK202310243336,129
EK202310124223,129
EK202310240547,129
EK202310191562,129
EK202310140508,129
EK202310119457,129
EK202310179610,129
EK202310146453,129
EK202310163261,130
EK202310214487,129
EK202310195013,129
EK202310129643,129
EK202310106761,129
EK202310132636,129
EK202310205792,129
EK202310176096,129
EK202310132675,129
EK202310203792,129
EK202310188904,129
EK202310233751,129
EK202310105923,129
EK202310176082,129
EK202310231901,129
EK202310117263,129
EK202310189853,129
EK202310161443,129
EK202310245106,129
EK202310203080,129
EK202310229771,129
EK202310178345,129
EK202310212555,129
EK202310183797,129
EK202310247956,129
EK202310137158,129
EK202310121175,129
EK202310142530,161
EK202310145622,129
EK202310110044,129
EK202310141565,129
EK202310203553,129
EK202310186294,129
EK202310232455,129
EK202310234707,129
EK202310190127,129
EK202310116984,129
EK202310113225,129
EK202310153087,129
EK202310162145,129
EK202310241242,129
EK202310199480,129
EK202310133097,129
EK202310148951,129
EK202310164526,130
EK202310157028,129
EK202310174361,129
EK202310186033,129
EK202310218703,129
EK202310179140,129
EK202310185393,129
EK202310109267,129
EK202310188479,129
EK202310132207,129
EK202320007399,129
EK202310118229,129
EK202310125154,129
EK202310140377,129
EK202310198868,129
EK202310209658,129
EK202310241949,129
EK202310179752,129
EK202310117086,129
EK202310166263,129
EK202310203482,129
EK202310164665,129
EK202310168393,129
EK202310131582,129
EK202310150017,129
EK202310150912,129
EK202310117341,129
EK202310181073,129
EK202310172053,129
EK202310239963,129
EK202310132072,129
EK202310192876,129
EK202310152121,129
EK202310213403,129
EK202310239334,129
EK202310148570,129
EK202310155053,129
EK202310132986,129
EK202310110729,129
EK202310174910,129
EK202310187690,129
EK202310127998,129
EK202310137683,129
EK202310108081,129
EK202310239262,129
EK202310182783,129
EK202310204488,129
EK202310199126,129
EK202310107243,129
EK202310105267,129
EK202310152097,129
EK202310125739,129
EK202310170277,129
EK202310237606,129
EK202310234522,129
EK202310161698,129
EK202310165822,129
EK202310248288,129
EK202310136063,129
EK202310117203,129
EK202310154981,129
EK202310232175,129
EK202310144896,129
EK202310142768,129
EK202310160960,174
EK202310163131,129
EK202310239813,129
EK202310144375,129
EK202310175307,129
EK202310227665,129
EK202310132201,129
EK202310143654,129
EK202310197398,119
EK202310247650,129
EK202310218583,129
EK202310185132,129
EK202310166220,129
EK202310183470,129
EK202310193070,129
EK202310127467,129
EK202310208200,129
EK202310230712,129
EK202310137427,129
EK202310140112,129
EK202310223686,129
EK202310176982,129
EK202310118244,129
EK202310151713,129
EK202310212261,129
EK202310134611,129
EK202310120945,129
EK202310151019,129
EK202310141095,129
EK202310137745,129
EK202310225567,129
EK202310216872,129
EK202310212300,129
EK202310225881,129
EK202310151821,129
EK202310129868,129
EK202310156170,129
EK202320006992,129
EK202310173073,129
EK202310240592,129
EK202310128981,129
EK202310225347,129
EK202310107505,129
EK202310004769,129
EK202310192529,129
EK202310205344,129
EK202310241518,129
EK202310188554,129
EK202310185562,129
EK202310154855,129
EK202310175481,129
EK202310157901,129
EK202310221152,129
EK202310200465,129
EK202310183211,129
EK202310194651,129
EK202310116691,129
EK202310219488,129
EK202310155631,129
EK202310168504,129
EK202310199253,129
EK202310221668,129
EK202310212285,129
EK202310172945,129
EK202310186658,129
EK202310222256,129
EK202310224152,129
EK202310128793,129
EK202310120896,129
EK202310120399,129
EK202310169743,129
EK202310248477,129
EK202310116273,129
EK202310247694,129
EK202310215708,129
EK202310236946,129
EK202310200762,129
EK202310178415,129
EK202310144132,129
EK202310225926,129
EK202310148881,130
EK202310177347,129
EK202310213539,129
EK202310208401,129
EK202310238371,129
EK202310234534,129
EK202310136323,129
EK202310135243,129
EK202310202317,129
EK202310226279,129
EK202310203743,129
EK202310205749,129
EK202310004277,129
EK202310113847,129
EK202310194210,129
EK202310183278,129
EK202310145260,129
EK202310239730,129
EK202310228304,129
EK202310152088,129
EK202310154058,138
EK202310136681,130
EK202310117313,129
EK202310233274,129
EK202310179794,129
EK202310135084,129
EK202310206633,129
EK202310234183,129
EK202310143964,129
EK202310158947,129
EK202310137263,129
EK202310203360,129
EK202310004905,129
EK202310140955,129
EK202310214327,129
EK202310222556,129
EK202310128510,129
EK202310119821,129
EK202310120108,129
EK202310212000,129
EK202310105271,129
EK202310229500,129
EK202310110970,129
EK202310105364,129
EK202310108637,129
EK202310164376,129
EK202310230032,129
EK202310236376,129
EK202310181052,129
EK202310203281,129
EK202310181885,129
EK202310138885,129
EK202310121415,129
EK202310186231,129
EK202310212814,129
EK202310233197,129
EK202310184928,129
EK202310109218,129
EK202310189923,129
EK202310212951,129
EK202310166071,129
EK202310151335,129
EK202310106930,129
EK202310146184,129
EK202310178125,174
EK202310167170,129
EK202310144047,129
EK202310161545,129
EK202310110114,129
EK202310197034,129
EK202310125522,129
EK202310239777,129
EK202310183013,129
EK202310201498,129
EK202310233357,129
EK202310193361,129
EK202310160811,129
EK202310167037,129
EK202310209597,129
EK202310196969,129
EK202310123103,129
EK202310122187,129
EK202310197780,129
EK202310217861,129
EK202310239177,129
EK202310184410,129
EK202310198476,129
EK202310145712,129
EK202310125391,129
EK202310162973,129
EK202320007481,129
EK202310211032,129
EK202310184725,129
EK202310121942,129
EK202310146503,129
EK202310186497,129
EK202310141946,129
EK202310188222,129
EK202310237766,129
EK202310224087,129
EK202310245643,130
EK202310153868,129
EK202310117630,129
EK202310150168,129
EK202310104804,130
EK202310227586,129
EK202310226962,129
EK202310204684,129
EK202310106991,129
EK202310219834,129
EK202310240450,129
EK202310214713,129
EK202310153479,129
EK202320006589,129
EK202310151125,129
EK202310170205,129
EK202310174684,129
EK202310145286,129
EK202310174584,129
EK202310183058,129
EK202310233099,129
EK202310144550,130
EK202310207112,129
EK202310232978,129
EK202310115348,129
EK202310183741,129
EK202310144742,129
EK202310178484,129
EK202310151424,129
EK202310223346,129
EK202310138234,129
EK202310190044,129
EK202310210164,129
EK202310175594,129
EK202310139802,130
EK202310133593,129
EK202310236059,129
EK202310247892,129
EK202310228841,129
EK202310142116,129
EK202310139752,129
EK202310247535,129
EK202310204858,129
EK202310127198,129
EK202310212663,129
EK202310133054,119
EK202310116254,129
EK202310140288,130
EK202310242550,129
EK202310208841,129
EK202310167295,129
EK202310109419,129
EK202310233386,129
EK202310214181,129
EK202310180240,129
EK202310181535,129
EK202310191715,129
EK202310157953,129
EK202310234893,129
EK202310160253,129
EK202310141553,129
EK202310207337,129
EK202310131278,129
EK202310178817,129
EK202310106002,129
EK202310166631,129
EK202310107493,129
EK202310194394,129
EK202310222252,129
EK202310247371,129
EK202310160792,129
EK202310225122,129
EK202310214184,129
EK202310191751,129
EK202310237163,129
EK202310225188,129
EK202310202616,129
EK202310143696,129
EK202310132352,129
EK202310214086,129
EK202310137011,129
EK202310248717,129
EK202310200235,129
EK202310144103,129
EK202310111910,129
EK202310225339,129
EK202310246108,129
EK202310180876,129
EK202310237122,129
EK202310112441,129
