id,GLOBAL_SCORE
EK202310191390,48049950968872.695
EK202310136653,20324941453572.664
EK202310132780,31466835922434.785
EK202310192296,-113985713308188.45
EK202310210820,-120054771199598.45
EK202310157545,8044496933371.542
EK202310117978,16978773799762.178
EK202310128805,-56446253475608.52
EK202310239206,-33244164334204.15
EK202310184728,52413618706580.46
EK202310188346,60584142225431.695
EK202310115220,-64589763082094.87
EK202310136091,63409673551853.77
EK202310187000,68377324381722.375
EK202310004481,-58805838455482.445
EK202310142481,-28212666128618.133
EK202310241665,-17013447629970.451
EK202310172530,-22902580992351.28
EK202310242247,7570639178548.026
EK202310201108,42719485358183.56
EK202310157151,-46663795744766.37
EK202310248777,-18030357337160.117
EK202310234150,-53953701169567.74
EK202310245991,-14986438134385.57
EK202310196183,55807984630243.32
EK202310112151,12678821527327.812
EK202310240040,46889903066902.07
EK202310122111,16515946997464.717
EK202310237646,-132778688391459.06
EK202310236751,8252609551351.157
EK202310110678,-116050807807027.12
EK202310175472,28683160101236.914
EK202310104032,6639965510641.589
EK202310130367,35833165940853.89
EK202310218178,37780526471871.31
EK202310190059,58290438898245.19
EK202310154040,-67553809539343.15
EK202310104704,-84961296525964.48
EK202310234675,91114963428686.25
EK202320007076,-124893571730354.72
EK202310117416,27704679111491.027
EK202310106592,-15654595424333.416
EK202310218855,-35252184426197.555
EK202310112951,36828547956984.09
EK202310198510,14468684803079.752
EK202310170591,-42376214196195.664
EK202310171607,5711063886906.9795
EK202310188047,-41326549788301.93
EK202310106176,-60493351271189.48
EK202310139729,-41637894321645.09
EK202310188177,-83271953893.29616
EK202310216551,44240715247706.664
EK202310190746,47867968051098.125
EK202310198445,57082734500908.01
EK202310167557,5778858736381.812
EK202310232345,2927657417252.5913
EK202310205089,60507693923368.13
EK202310200704,4053721383756.6665
EK202310168328,23222699390582.844
EK202310117660,-4344893338920.845
EK202310241204,48711479271507.64
EK202310219555,-45047677950627.6
EK202310108822,-2372761264087.9585
EK202310178261,56959694511502.625
EK202310170803,-12251648458901.52
EK202310180578,-75619473593265.31
EK202310183233,25757955755178.617
EK202310214067,61815288510008.74
EK202310177910,16380651538628.611
EK202310184628,20639290468916.977
EK202310236640,-13085545789875.328
EK202310189443,23247401927981.477
EK202310219770,-10131348752389.389
EK202310188035,31644420355176.117
EK202310110194,52357320658695.27
EK202310244334,-70435241335847.38
EK202310196346,49350451112368.87
EK202310239240,-38404763966207.38
EK202310190697,19021426811354.133
EK202310183845,25574862205341.58
EK202310173568,70865779448587.94
EK202310122648,27136317520447.836
EK202310138573,-43678825641170.914
EK202310107238,-19804393094228.04
EK202310123716,30554269990242.25
EK202310222719,23862846892913.945
EK202310119574,39982181498285.33
EK202310106379,-57260364779487.64
EK202310179487,48224009972132.22
EK202310204316,-29286134434794.85
EK202310112072,46113156297939.98
EK202310103891,3152542446772.596
EK202310121527,-10772856039238.555
EK202310147901,25510852304901.29
EK202310129747,26441836228615.664
EK202310216313,5104001258350.3
EK202310138904,7311656193444.147
EK202310148441,40348171073034.68
EK202310153870,-48283812852189.18
EK202310108732,33227503275272.336
EK202310180949,-62783656201913.914
EK202310108710,-12681458811386.71
EK202310198670,-1620354576392.0344
EK202310150197,30048411758954.414
EK202310213492,9869560830954.666
EK202310136448,14368724300214.201
EK202310131230,4511587932403.401
EK202310231399,15977089155852.81
EK202310121599,19791893593739.453
EK202310179738,16082997805114.232
EK202310167476,31741176250831.312
EK202310131623,51600591875861.45
EK202310140730,-504152756099.9114
EK202310144389,31210757990292.0
EK202310245102,62649091517867.16
EK202310132691,3924206089382.0786
EK202310106449,-6549056481040.091
EK202310167353,-14129518478002.82
EK202310236989,-16038232197517.113
EK202310111119,33290520807451.71
EK202310186689,47685821093481.85
EK202310209031,58011356692526.47
EK202310139037,5403286510556.954
EK202310158574,59137588099037.836
EK202310235776,89289134594797.36
EK202310149594,39000671658143.09
EK202310106989,32334767376105.57
EK202310207828,8887600409568.053
EK202310129283,57565933278907.805
EK202310103761,-1127304292358.7532
EK202310117820,-42597461398024.21
EK202310170386,52850597270401.96
EK202310200918,59267722055886.37
EK202310104618,-58617091265807.87
EK202310211311,-11355785688505.703
EK202310217151,37782985207715.836
EK202310197688,73338374847757.5
EK202310141161,-68892822948667.11
EK202310200723,-53337884169543.69
EK202310192613,29777151784058.086
EK202310231385,76491195996483.17
EK202310161421,-78976325196220.78
EK202310185090,59446087757733.43
EK202310118323,15193525274323.244
EK202310179435,-10578324982928.816
EK202310246748,35692826241213.29
EK202310203308,-16863182942629.758
EK202310166549,24044710448664.93
EK202310231043,-46713953789873.79
EK202310144171,43157974869628.164
EK202310171076,51517582297092.54
EK202310234671,11868393417854.264
EK202310178258,55625009650432.71
EK202310123111,-1401795071700.4563
EK202310105273,-9780447394370.75
EK202310232779,-114294817879522.14
EK202310245923,39688985736416.68
EK202310232934,15299681256826.725
EK202310206444,9055466032813.35
EK202310199292,37553233362440.625
EK202310172407,-7760274927988.058
EK202310110982,-61758992780326.21
EK202310136670,-1693150720963.5833
EK202310196416,45258431107493.77
EK202310147370,-91009863384208.89
EK202310203187,24222575240288.562
EK202310127574,-34638557846256.273
EK202310223109,59002884639375.38
EK202310210815,5168351616691.845
EK202310132728,55502282321.430405
EK202310195728,-44251397900023.02
EK202310162562,69653397075883.76
EK202310122166,-77607229265736.9
EK202310133502,64101104034056.4
EK202310176748,-43961654482392.02
EK202310149681,-31944626271952.734
EK202310133367,88044672378138.14
EK202310233308,21958326523692.77
EK202310111956,49627813372011.24
EK202310213087,-139166155856162.73
EK202310163861,32684464955276.188
EK202310183017,-118288423374602.88
EK202310148049,-13595258367955.201
EK202310159587,33574122191518.58
EK202310120104,34969965806825.445
EK202310173791,6613629723419.872
EK202310120609,-32775515669181.71
EK202310120220,30706198502759.5
EK202310164643,-3934121894362.7437
EK202310242480,20691907341149.03
EK202310237393,-72273884988394.39
EK202310110258,-15621467197379.21
EK202310203310,48008151375794.195
EK202310244388,-25175365100562.562
EK202310142420,46342779193292.32
EK202310127247,27447448643585.203
EK202310245410,4723323109386.314
EK202310198231,27334588958819.727
EK202310224714,-54345852334451.39
EK202310112152,31036059088791.957
EK202310219634,41223167856866.59
EK202310120507,-38321239966638.01
EK202310121024,60251263811590.54
EK202310162609,10522302770386.553
EK202310198139,2330783039190.5923
EK202310115733,49717988236735.82
EK202310197648,77836165461994.45
EK202310152061,28568743611951.117
EK202310246184,-138662849842231.77
EK202310175646,27113968205717.234
EK202310195357,11531680350493.676
EK202310180995,33412664351746.305
EK202320007602,-102976593699727.52
EK202310125780,25015051684061.773
EK202310141209,81338881180.17845
EK202310241145,-23513061405627.15
EK202310214473,65159975591813.02
EK202310104412,1558189038127.2546
EK202310145300,-39046613008785.305
EK202310178546,-15343435120121.79
EK202310222192,34908307433071.062
EK202310003791,-54486492394131.63
EK202310164084,38629857324094.2
EK202310247625,-19806637313873.33
EK202310179777,24168682268411.72
EK202310204086,-26264211132784.773
EK202310199051,53376447028028.695
EK202310199503,-10677965826037.248
EK202310124201,-47350767204014.04
EK202310111462,25549015710250.594
EK202310149507,23946803628226.54
EK202310149626,-37733294749231.02
EK202310196221,-25585139752695.367
EK202310241259,32082271510789.93
EK202310110599,4528059534773.663
EK202310234816,89517149156671.19
EK202310179926,40641872084888.65
EK202310158821,46132317721363.914
EK202310203000,-30648532829897.133
EK202310162317,-5526039114094.366
EK202310125499,69833139974209.555
EK202310171521,-36299053863761.664
EK202310155121,-49020185734040.27
EK202310246662,60264106370883.99
EK202310222404,-129542562229096.7
EK202310119271,20357652633631.977
EK202310179293,-23875312403545.773
EK202310162370,-13109902865727.35
EK202310185317,31093955884460.39
EK202310192836,49233301351997.805
EK202310197187,75279290905714.38
EK202310119438,-39506787576298.46
EK202310154800,-30920843900505.74
EK202310162887,-20106370899736.22
EK202310114407,18951319381805.22
EK202310107541,21913796582679.453
EK202310165391,29278669810726.8
EK202310114222,41875426113009.21
EK202310108463,16877084393014.1
EK202310160505,-27319200941907.17
EK202310175819,-123080849564335.98
EK202310224211,44228139210508.5
EK202310181094,40613973276036.01
EK202310209683,27051216275946.754
EK202310144068,-29387052695744.25
EK202310185016,-12462654221845.742
EK202310242866,-21155507642936.54
EK202310136700,-44609882870720.44
EK202310129667,-835058282525.9094
EK202310185490,30269070490544.13
EK202310180615,-46967137206585.4
EK202310106120,91038122664132.05
EK202310139529,-24301390069920.547
EK202310208712,37519337101068.96
EK202310202493,43957872219603.65
EK202310127493,14924571052817.979
EK202310185646,-19034485633800.22
EK202310236048,40298822856610.0
EK202310215422,11695409384743.475
EK202310154768,8389713627704.659
EK202310156660,-69546108125783.73
EK202310215522,-85216666373701.77
EK202310191431,45739026010517.43
EK202310219661,50799559653882.48
EK202310111217,-126890079523954.94
EK202310142283,66497797070354.73
EK202310152451,38559779216370.98
EK202310131900,2613754139691.5864
EK202310118813,17864304197562.875
EK202310158474,-14430565600778.873
EK202310206038,72421636751161.56
EK202310140824,20751811559409.688
EK202310193053,-94181745871909.53
EK202310239738,-51206130173887.12
EK202310183514,72148026210700.31
EK202310228473,60660802712586.01
EK202310187727,42838552700380.89
EK202310208678,-38667703094073.914
EK202310151445,-9625221484698.895
EK202310129744,63099617329801.445
EK202310242221,-106209451023481.78
EK202310140908,8086490097214.968
EK202310213034,1966694980873.3074
EK202310162066,6841247892698.292
EK202310166091,16136453773207.322
EK202310168349,-17340812644454.566
EK202310204830,-64988236585457.8
EK202310119237,-62268409724072.99
EK202310177687,-27730325348713.242
EK202310194046,-5772671041690.626
EK202310120099,-9273322211861.494
EK202310139982,77013830259298.77
EK202310172126,-35267530186264.43
EK202310225892,-104354001810298.64
EK202310204605,53530387674439.79
EK202310166382,-3682667524297.8296
EK202310164816,31708584242610.805
EK202310118373,-54982354593254.23
EK202310141696,-23291201976254.273
EK202310229964,13414358830905.418
EK202310127949,86199652650645.45
EK202310239375,39687794727456.9
EK202310173625,54164400789254.07
EK202310141849,27534350123220.867
EK202310115485,25821058118869.33
EK202310129234,38842296697335.17
EK202310105793,-30557148536062.156
EK202310158046,-62621613593620.13
EK202310192078,-9408430531101.254
EK202310211785,-1671040921468.1672
EK202310194018,46027818703832.89
EK202310223067,-43405169593216.13
EK202310131851,48286785626155.61
EK202310146819,-76792137346595.28
EK202310240643,54461593343490.06
EK202310156305,-18254224091616.312
EK202310207011,-43022681567815.74
EK202310225288,18352399216290.445
EK202310246090,-33719017949695.133
EK202310159743,-5178259592431.007
EK202310160951,53524049158352.23
EK202310164394,53064426478968.8
EK202310172687,17886277553310.562
EK202310157664,-55768515879397.836
EK202310186799,-3430476746457.031
EK202310177813,51306520269392.38
EK202310135564,-19936995404373.477
EK202310109869,-28243711315747.29
EK202310232529,-87579390117727.1
EK202310190796,2701664553459.6157
EK202310157371,13676210411775.062
EK202310248440,-37569030863113.5
EK202310236433,48397174608516.4
EK202310155362,-73252346725927.72
EK202310178291,13614952946025.936
EK202310236912,38766369498236.45
EK202310104076,-70893885523571.25
EK202310192380,-38223506918304.27
EK202310138804,18458271377863.516
EK202310151241,54872317733871.51
EK202310199540,-58363267962834.29
EK202310173988,-30283601645191.555
EK202310173002,43075689364327.12
EK202310243625,-27909588266092.133
EK202310193531,3410195793418.561
EK202310114242,50635654884258.32
EK202310138736,-34882951241415.758
EK202310190347,58951212736202.51
EK202310236408,-6160599195128.731
EK202310120734,53843404822718.43
EK202310199091,8067405800761.308
EK202310163422,41507044232345.266
EK202310204728,-13273982129866.92
EK202310130979,9715991083118.086
EK202310183928,-48993791622886.99
EK202310149172,19169167287918.918
EK202310112222,-35870927251312.88
EK202310135593,48635594616167.21
EK202310116248,-41491154931349.78
EK202310139060,41094377553641.24
EK202310119677,16553245867042.877
EK202310158107,-4395207546652.597
EK202310132346,9669915409962.53
EK202310134894,80611858720560.61
EK202310136486,55949878477235.234
EK202310129929,52890021560913.86
EK202310105561,33425286290742.984
EK202310154663,26244051357796.68
EK202310170691,28556409643310.555
EK202310129385,52094453130162.55
EK202310201900,22810019257271.3
EK202310167771,43789427954631.305
EK202310157806,-14863456647429.8
EK202310149813,-87221446764369.53
EK202310176321,24498374876162.32
EK202310114996,-55816454650237.52
EK202310190897,12770730352953.107
EK202310166461,-15138590790273.742
EK202310137821,-28475102528868.508
EK202310112150,-57264994191063.87
EK202310192173,-85643112768629.69
EK202310173654,24545400033527.016
EK202310220329,-2259367825519.4995
EK202310202774,29783037634566.836
EK202310150939,22876939184220.875
EK202310155941,8870848647201.736
EK202310185382,49336470861584.09
EK202310237219,1905009395328.6433
EK202310244185,-836224566557.0911
EK202310221987,-20106338853523.35
EK202310193216,54167230799858.58
EK202310145019,14139622017478.566
EK202310193312,4729824000459.64
EK202310121038,-107986899315609.22
EK202310210609,28066107488594.617
EK202310198874,-89337928528203.64
EK202310144516,26194141431527.742
EK202310110453,-9594721276734.14
EK202310135805,-45693854912238.79
EK202310128896,-43369369183323.54
EK202310183544,44902718875349.695
EK202310181264,-11381271513256.014
EK202310204958,55617288510858.21
EK202310168271,5597423198555.54
EK202310219179,11676385287217.656
EK202310224962,27503022761519.766
EK202310210604,39109415202425.71
EK202310159739,50271267371574.62
EK202310132707,-59169301116545.4
EK202310105567,80828996375557.67
EK202310226814,-31213631496082.47
EK202310217907,66582439796314.98
EK202310199396,-57406222358819.82
EK202310105066,36276404396605.34
EK202310200675,-46056257030725.4
EK202310237294,-8721208208183.706
EK202310157377,28655138248375.305
EK202310229136,11952031461513.76
EK202310186430,-44084193511060.9
EK202310163802,-84546218945902.44
EK202310142202,52007358572311.7
EK202310195256,28258525878062.176
EK202310004248,-31368130240737.008
EK202310195944,-18056900300388.336
EK202310152129,57844001716606.45
EK202310235567,-3601889498368.435
EK202310239108,-2420968870433.7515
EK202320007089,-124795052744998.67
EK202310188372,31181955664941.86
EK202310177026,108213355757226.31
EK202310130893,-15253650243385.164
EK202310145973,12399539946424.412
EK202310168876,-52354800068473.914
EK202320005981,-107119354450088.69
EK202310158643,-10958460768542.396
EK202310186188,10971155784000.465
EK202310134495,-65936360628515.63
EK202310247686,-88532640535042.84
EK202310150624,-12842857583878.527
EK202310205684,-81959989216377.08
EK202310130971,7713380979451.679
EK202310109938,13149909455646.83
EK202310157726,13075093011017.424
EK202310217250,36102954086897.09
EK202310232228,-1668713233569.8743
EK202310212931,23866401135716.42
EK202310224251,107842154392455.7
EK202310177088,-21135976505193.664
EK202310178114,-204771668089075.56
EK202310133902,44480973396350.67
EK202310243447,40816995250087.63
EK202310203833,-57907290459040.73
EK202310205106,38794553843619.516
EK202310244839,45319952732286.84
EK202310153612,53803115398753.305
EK202310168129,-24222054469923.344
EK202310210315,-70486801577309.38
EK202310221450,-87555278973848.11
EK202310229011,-56399325999.55202
EK202310109445,-223093784001643.47
EK202310172449,-42625050042514.14
EK202310173624,-85364113637734.11
EK202320007778,-135479486687355.33
EK202310191821,773845126046.6746
EK202310163402,-1064501849356.55
EK202310198726,30226520721142.94
EK202310235035,-71872410213100.52
EK202310190400,-60001526746872.55
EK202310223143,17054087001787.26
EK202310134393,17844039513260.58
EK202310190107,-16561216617558.633
EK202310199104,-10103638621293.223
EK202310198171,-4025959095356.818
EK202310126236,24766564621498.867
EK202310110975,-88126798502203.2
EK202310163529,17910137379751.695
EK202310208517,-69570719072900.01
EK202310229161,-134386754199968.36
EK202310224145,-17369955503863.39
EK202310245526,-21864895781185.15
EK202310105925,-3094831218339.3784
EK202310241775,-66437186022365.54
EK202310131256,12421735676917.176
EK202310167720,5555414671146.8545
EK202310128585,19869501466828.594
EK202310171250,17027802490445.186
EK202310136309,58666419210682.23
EK202310159794,47786154607524.29
EK202310147802,35145091716712.945
EK202310217371,25038071634715.094
EK202310142272,-40708378095005.945
EK202310192020,43044496177798.15
EK202310121935,52419404581727.31
EK202320007881,-68400744902445.35
EK202310144741,-15986390150166.965
EK202310237080,47195606219857.88
EK202310121787,18337377892756.54
EK202310157606,3600255463839.4556
EK202310171437,60335098784694.8
EK202310108122,-7912442231.325456
EK202310151362,178803127381.87766
EK202310115777,1116357255639.949
EK202310239193,91621096374890.25
EK202310233042,-100725960212007.33
EK202310202833,77547149892337.52
EK202310113174,70253814326112.54
EK202310167499,-1431974740472.923
EK202310126289,12530224884999.62
EK202310129491,-58877953845648.695
EK202320005784,-96974599450442.94
EK202310170372,54344855438695.9
EK202310213906,68662421960607.29
EK202310199476,43945795795940.76
EK202310247011,-5689339433355.638
EK202310195117,-1661075747816.4973
EK202310120294,7041169053725.573
EK202320007259,-102169945624400.83
EK202310188597,-28733275322452.945
EK202310165978,17673173611733.164
EK202310115867,-29748808782758.523
EK202310193317,59681841354111.4
EK202310203873,-99066158136431.42
EK202310205284,39696404981759.17
EK202310111575,-181402476880915.88
EK202310225817,-17639388704306.21
EK202310231254,-63345577878685.62
EK202310183664,41721193233720.734
EK202310104179,-22083243214786.336
EK202310230497,-12305363573516.45
EK202310193284,18595449371392.453
EK202310147738,15178652733366.521
EK202310241264,24775044610116.242
EK202310199094,39865360829058.1
EK202310128153,-50856609294396.56
EK202310177426,24632116922054.14
EK202310106407,61273832568660.49
EK202310224168,26003663816027.945
EK202310182894,-58132599352765.125
EK202310196624,79738129329268.45
EK202310174799,3507325140775.386
EK202310244287,-11204821527074.607
EK202310158225,-57530972820467.87
EK202310158700,24651280130477.664
EK202310194647,-54090876511966.445
EK202310176945,-47584933751386.74
EK202310242585,-20988850453559.93
EK202310168424,-15314957361366.797
EK202310155163,-8311458195025.468
EK202310124200,-34333281402257.074
EK202310167074,8959610459478.463
EK202310227610,42606425875622.26
EK202310172440,-83875554072178.88
EK202310224828,-77646493270248.75
EK202310125087,-17130089822134.328
EK202310172624,-52768213191952.04
EK202310212981,-780542975170.426
EK202310212038,-16222747488831.094
EK202310181888,-28953549013550.844
EK202310151373,33239168696343.906
EK202310151400,29521566613728.97
EK202310129480,43400356885817.15
EK202310105531,-33198945335218.62
EK202310168802,77257226909814.34
EK202310143364,35746800092898.33
EK202310124872,-106051813582508.83
EK202310204355,-11982917210177.828
EK202310151111,53819268015920.77
EK202310208992,21870210998258.297
EK202310214546,38130065784395.99
EK202310149411,-65959272239995.93
EK202310142260,49538923192822.03
EK202310164059,53061088237702.914
EK202310109215,-5685750277336.794
EK202310199582,-28762731671818.68
EK202310127468,6283276632344.9795
EK202310142858,53501984602393.984
EK202310203332,64207094749975.81
EK202310158565,22824161049563.047
EK202310172619,51390671055726.79
EK202310107206,32671468125475.25
EK202310211213,2071168758137.2644
EK202310172337,-118009476913587.33
EK202310220668,58669577723084.01
EK202310153800,20145733314300.062
EK202310211090,-208097814322116.7
EK202310189907,-66843763404855.51
EK202310187277,-76373403831838.94
EK202310196375,-12054831294653.498
EK202310133091,-2353383547205.9194
EK202310126566,49794146142047.76
EK202310157696,-49371041087130.65
EK202310170462,35218550534866.65
EK202310187255,72677928357995.53
EK202310123459,65105711728452.18
EK202310145959,-1691199820786.89
EK202310220363,-3995085630062.8706
EK202310139815,-30373297198750.6
EK202310181913,12209214214879.28
EK202310109098,11303865103436.379
EK202310132727,38214380329110.38
EK202310122252,30544974248019.0
EK202310167093,65932564709858.6
EK202310139661,44088469014508.07
EK202310174818,62914494070238.49
EK202310166691,25239403943470.242
EK202310003691,64126212599318.695
EK202310237525,-2681309921199.738
EK202310117373,-15966344419430.879
EK202310179546,15032162170365.955
EK202310126077,-47590840122316.27
EK202310184499,56795090993007.22
EK202310186109,14846021952266.42
EK202310106103,20250499879630.746
EK202310112500,-33209355052450.17
EK202310133741,12961104843218.31
EK202310109783,-75591030628930.11
EK202310117249,-78291866928002.1
EK202310203878,-11120391758632.113
EK202310196452,-17212467446801.385
EK202310181760,-31482820927918.08
EK202310112276,49389729124800.47
EK202310190428,-45192951148604.85
EK202310217583,25841368730670.57
EK202320005844,-125293921471766.89
EK202310206265,31061939951774.695
EK202310221855,10946004089219.291
EK202310152502,175304803211.97922
EK202310119997,-47971892111133.87
EK202310234516,-59332908915593.54
EK202310109706,62584853243524.21
EK202310148105,-24383265215514.336
EK202310154560,-47119207461511.68
EK202310236829,-30831865757273.695
EK202310167010,754769260599.8308
EK202310240372,12284806475494.734
EK202310129679,3985072434943.6333
EK202310213367,29329116068642.344
EK202310198361,43772215561131.266
EK202310154494,-41752389328057.36
EK202310247393,34813174265150.54
EK202310233217,7303442775697.097
EK202310147827,42237888367681.51
EK202310115117,-38616618707801.96
EK202310148420,54152821762991.305
EK202310190832,48869811366726.96
EK202310134924,-47046363981749.305
EK202310188986,-3580659170648.5444
EK202310129065,39877486305146.57
EK202310191867,-24574534721542.92
EK202310134983,39873483008655.086
EK202310113731,-18123559863954.812
EK202310201726,-21458989358467.39
EK202310230201,43906140727771.32
EK202310168525,21569293379461.688
EK202310244486,-53554148732164.37
EK202310189155,60829825472404.4
EK202310140440,14329694576270.834
EK202310106749,-16344032153997.398
EK202310179762,40439496205207.32
EK202310129836,70973985998440.19
EK202310220701,-56596163917980.164
EK202310186360,-39147078025232.664
EK202310109349,26908790400222.664
EK202310201338,20503003660925.27
EK202310212253,8846974974172.426
EK202310155921,-2133645114709.011
EK202310205532,22872184874254.992
EK202310128471,8228731096394.679
EK202310201094,-980938833738.8782
EK202310190383,-2976857031503.279
EK202310110189,-92633187783729.47
EK202310147602,-25715107888487.484
EK202310198097,-90935391793800.44
EK202310216064,-17844707950111.156
EK202310211013,51285688252596.52
EK202310160719,59770788023840.24
EK202310176494,-56574643266462.805
EK202310145249,-5588743759778.218
EK202310235596,-133440863186393.42
EK202310110412,-13540358486744.107
EK202310200832,25075791541057.465
EK202310204509,-45101620219800.695
EK202310149049,39319912554444.48
EK202310183661,25746477717710.066
EK202310216447,-29095251376900.492
EK202310200320,19149760975916.35
EK202310161067,-48156013694132.24
EK202310207130,-75428013742468.94
EK202310145591,-6790335124345.685
EK202310127977,5434500241409.28
EK202310161518,76392520338058.31
EK202310138156,-30238852404331.54
EK202310244709,46496976979910.15
EK202310142566,50277721201835.1
EK202310124071,-93746758046326.44
EK202310152858,46304748051404.55
EK202310190782,-21535878552192.758
EK202310167544,33639108752197.336
EK202310192845,-27900945720656.96
EK202310160817,-32870088714225.492
EK202310196420,28787889436672.086
EK202310004827,36547421504940.164
EK202310227825,45140477847051.43
EK202310194467,31921841099789.703
EK202310113608,-93715047823361.36
EK202310103781,-5562269413816.683
EK202310221275,29643135248692.945
EK202310169673,-23207427109298.86
EK202310190005,-41719531204453.23
EK202310188898,56502184152378.78
EK202310183079,49642120718595.01
EK202310166912,-496246640860.6946
EK202310142437,12687841046200.654
EK202310212298,90595886208436.06
EK202310109551,-27120908107322.984
EK202310222094,40113796335616.86
EK202310202049,12022984568096.209
EK202310212471,2285636360135.848
EK202310187583,39714343261898.74
EK202310188837,-46506178984509.37
EK202310220895,-95384306704349.98
EK202310108270,32784585278036.727
EK202310186872,21317662647460.375
EK202310156937,13780646855936.557
EK202310242846,-3621236109287.568
EK202310186481,-73757694111555.55
EK202310221455,20798923383288.586
EK202310180574,-15233633938922.709
EK202310168049,-14275097247713.586
EK202310133898,30388664125439.406
EK202310168746,-30198415222608.195
EK202310212474,3681205140471.27
EK202310161742,-17973932212895.375
EK202310181202,73098369176250.19
EK202310200036,-28655127555223.54
EK202310184172,-3212454978576.761
EK202310239220,-83700203374915.84
EK202310165958,-13650817203408.918
EK202310212102,32285435409731.43
EK202310218823,52543449269309.41
EK202310151307,-94144942320308.62
EK202310204250,84823622891911.19
EK202310183865,44096635841726.35
EK202310149510,53316464272355.94
EK202320006769,-84142734131151.03
EK202310227796,-51367921070147.336
EK202310248710,38454695356152.0
EK202310198205,-2727024719902.355
EK202310135989,5828836177575.495
EK202310124456,-2459594920959.279
EK202310221007,-64635261856021.98
EK202310126207,39489890745935.945
EK202310181795,63459693918296.2
EK202310168767,43288213479108.97
EK202310119332,9656901277072.768
EK202310135427,28509154586579.96
EK202310206685,47164535705841.76
EK202310241653,10313635221422.818
EK202310196379,-20085687842433.094
EK202310120248,48263329187587.98
EK202310172212,-95437492755602.72
EK202310181585,35933719185999.65
EK202320006780,-63921504650683.32
EK202310133161,-36618323443007.336
EK202310109841,33043649207956.484
EK202310152371,16209156068881.928
EK202310125316,-7956737643272.11
EK202310127854,-73144457199853.25
EK202310208551,-8172909415194.692
EK202310172019,972163442535.282
EK202320005655,-141878370512440.6
EK202310117833,-94830732535244.92
EK202310110950,13179195053550.768
EK202310244018,-56337662247409.945
EK202310234592,33602161964811.617
EK202310136966,35954514247457.74
EK202310185914,20684424439194.48
EK202310236175,-27307686633361.89
EK202310187917,31727439995434.367
EK202310004461,39811839859004.36
EK202310131974,54829810256993.414
EK202310184967,59019081604916.98
EK202310185067,-5270062569059.286
EK202310236069,-24873953547057.695
EK202310186869,18728680246823.242
EK202310149914,24032855645516.75
EK202310154439,-84122674045205.3
EK202310117130,-35732357456596.1
EK202310192819,30280853400255.812
EK202310158666,40006017787120.47
EK202310197005,-68371271895237.04
EK202310203581,-5318848444667.745
EK202310178102,6552155703518.624
EK202310224457,-42275578455920.51
EK202310118618,13676949323344.709
EK202310185500,65313144132854.68
EK202310213431,-52314504253743.195
EK202310201151,-45111512828951.0
EK202310228224,60476458399409.01
EK202310148041,35128135347847.695
EK202310178742,-177213931470.5364
EK202310227550,-18502270672900.29
EK202310119869,24731124516480.094
EK202310146474,31569100230705.164
EK202310123299,-54998547037271.18
EK202310187842,16593717369185.83
EK202310155425,-42249322910393.695
EK202310210739,39208905840367.71
EK202310177302,58002729480849.37
EK202310202123,56489826248314.61
EK202310104749,23190220164279.844
EK202310185079,-7989491059217.634
EK202310132781,-73197390194461.98
EK202310193932,18863221952742.777
EK202310189612,-76370918618849.75
EK202310201902,46213305786317.164
EK202310208534,35720239461223.8
EK202310189130,48733535063365.71
EK202310215684,-14037176442901.75
EK202310160446,28625719396737.992
EK202310133958,20751142958998.477
EK202310176688,30075624192624.93
EK202310211793,-12747345891874.172
EK202310210111,64484806481077.29
EK202310232666,-80458550066364.52
EK202310128743,27591224111492.13
EK202310130719,-112944112308143.42
EK202310004334,34722790636431.53
EK202310126855,-62859872950768.35
EK202310152426,-36626432628162.18
EK202310188746,-29041824659676.28
EK202310236429,3356311102513.7485
EK202310170500,34042724399129.375
EK202310124582,27369304364308.67
EK202310181729,75204509091938.45
EK202310224787,-41813706106324.305
EK202310108930,39399566546846.02
EK202310104434,-99923645859852.34
EK202310115530,-117538497552460.31
EK202310184629,67053452694181.49
EK202310217615,-52261239842972.51
EK202310228010,-46630769842932.055
EK202310199351,444341440881.41675
EK202310231067,-30777440349773.35
EK202310215633,17110516165746.459
EK202310142323,70555174682088.48
EK202310244740,-30832357357807.68
EK202310173913,5628836781083.623
EK202310218786,-58581817918164.85
EK202310215448,3179696131607.8813
EK202310114357,-22193444551830.266
EK202310197601,59826772047222.04
EK202310247322,7277207334645.858
EK202310231270,56988208282490.63
EK202310142374,-70052578224317.35
EK202310117138,-62451045544296.5
EK202310176849,43860886661575.79
EK202310109114,-771610286874.6458
EK202310182696,31733178856000.945
EK202310135900,5433426181436.593
EK202310123905,40524939485651.61
EK202310130761,-8929965311259.309
EK202310122276,-7788041732137.433
EK202310121513,24713684265407.79
EK202310168032,41974729614819.66
EK202310213827,29250404502468.71
EK202310115189,-70546210558899.88
EK202310138716,36720056842099.93
EK202310246376,73068374275906.56
EK202310227795,-170154579687835.4
EK202310138696,71529549431387.53
EK202310194234,-20669761133162.07
EK202310184761,3628620353937.182
EK202310162543,-20041236431241.008
EK202310236480,-7357564399096.292
EK202310209507,41199361737415.8
EK202310136499,42637937892289.79
EK202310204660,-42907494719730.914
EK202310111522,28900647653700.07
EK202310105606,-115617520785843.81
EK202320007453,-124814494396652.9
EK202310232384,-74658840622166.64
EK202310206748,-31614923232223.945
